村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4,Subdivision
0015,三合村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0015,三合村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0016,上海林村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0016,上海林村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0016,上海林村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0016,上海林村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0016,上海林村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0016,上海林村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0016,上海林村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0016,上海林村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0016,上海林村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0016,上海林村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0016,上海林村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0016,上海林村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0009,仓上村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0009,仓上村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0009,仓上村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0009,仓上村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0009,仓上村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0009,仓上村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0009,仓上村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0009,仓上村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0009,仓上村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0009,仓上村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0009,仓上村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0009,仓上村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0014,桑耳庄村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0014,桑耳庄村志,Yes,1980,2000,42,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0014,桑耳庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0014,桑耳庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0014,桑耳庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0014,桑耳庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0014,桑耳庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0017,单家村村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0017,单家村村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0017,单家村村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0017,单家村村志,Yes,1977,2010,53,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0017,单家村村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0017,单家村村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0017,单家村村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0017,单家村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0017,单家村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0017,单家村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0017,单家村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0017,单家村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0018,生产村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0018,生产村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0018,生产村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0018,生产村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0018,生产村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0018,生产村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0018,生产村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0018,生产村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0018,生产村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0018,生产村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0018,生产村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0018,生产村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0019,树园村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0019,树园村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0019,树园村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0019,树园村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0019,树园村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0019,树园村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0019,树园村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0019,树园村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0019,树园村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0019,树园村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0019,树园村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0019,树园村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0020,西黄村村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0020,西黄村村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0020,西黄村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0020,西黄村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0020,西黄村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0020,西黄村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0020,西黄村村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0023,凤池村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0023,凤池村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0023,凤池村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0023,凤池村志,Yes,1949,2005,71,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0023,凤池村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0023,凤池村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0023,凤池村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0023,凤池村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0023,凤池村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0023,凤池村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0023,凤池村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0023,凤池村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0021,张坊村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0021,张坊村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0021,张坊村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0021,张坊村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0021,张坊村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0021,张坊村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0021,张坊村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0021,张坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0021,张坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0021,张坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0021,张坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0021,张坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0022,张家圩子村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0022,张家圩子村志,Yes,1975,1978,90,在校生 Students in School,初中 Junior High School,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0022,张家圩子村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0022,张家圩子村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0022,张家圩子村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0022,张家圩子村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0022,张家圩子村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0026,孟莲村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0026,孟莲村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0026,孟莲村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0026,孟莲村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0026,孟莲村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0026,孟莲村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0026,孟莲村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0027,马岭村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0027,马岭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0027,马岭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0027,马岭村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0027,马岭村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0027,马岭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0027,马岭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0027,马岭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0027,马岭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0027,马岭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0027,马岭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0027,马岭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0028,莲塘村志,Yes,1949,1951,25,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,1951,1960,30,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,1960,1972,130,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,1973,1991,438,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,1991,2007,530,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,2007,2009,100,在校生 Students in School,小学 Elementary School,,,,
0028,莲塘村志,Yes,1975,1978,100,在校生 Students in School,初中 Junior High School,,,,
0028,莲塘村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0028,莲塘村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0028,莲塘村志,Yes,1949,1951,4,老师 Teachers,小学 Elementary School,,,,
0028,莲塘村志,Yes,1951,1960,2,老师 Teachers,小学 Elementary School,,,,
0028,莲塘村志,Yes,1960,1972,6,老师 Teachers,小学 Elementary School,,,,
0028,莲塘村志,Yes,1991,2007,16,老师 Teachers,小学 Elementary School,,,,
0028,莲塘村志,Yes,2007,2009,18,老师 Teachers,小学 Elementary School,,,,
0028,莲塘村志,Yes,1975,1978,6,老师 Teachers,初中 Junior High School,,,,
0028,莲塘村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0028,莲塘村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0028,莲塘村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0028,莲塘村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0028,莲塘村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0028,莲塘村志,Yes,1949,1978,12,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0028,莲塘村志,Yes,1979,2009,155,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0029,刘国忠村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0029,刘国忠村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0029,刘国忠村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0029,刘国忠村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0029,刘国忠村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0029,刘国忠村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0035,洪塘头村志,Yes,1949,1952,60,在校生 Students in School,小学 Elementary School,,,,
0035,洪塘头村志,Yes,1974,1978,400,在校生 Students in School,小学 Elementary School,,,,
0035,洪塘头村志,Yes,1997,2003,400,在校生 Students in School,小学 Elementary School,,,,
0035,洪塘头村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0035,洪塘头村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0035,洪塘头村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0035,洪塘头村志,Yes,1949,1952,2,老师 Teachers,小学 Elementary School,,,,
0035,洪塘头村志,Yes,1974,1978,23,老师 Teachers,小学 Elementary School,,,,
0035,洪塘头村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0035,洪塘头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0035,洪塘头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0035,洪塘头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0035,洪塘头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0035,洪塘头村志,Yes,1977,2008,47,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0035,洪塘头村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0034,胡家村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0034,胡家村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0034,胡家村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0034,胡家村志,Yes,2000,2008,45,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0034,胡家村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0034,胡家村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0034,胡家村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0034,胡家村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0034,胡家村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0034,胡家村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0034,胡家村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0034,胡家村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0036,周家巷村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0036,周家巷村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0036,周家巷村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0036,周家巷村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0036,周家巷村志,Yes,1949,2008,599,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0036,周家巷村志,Yes,1949,2008,240,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0036,周家巷村志,Yes,1949,2008,152,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0033,见守村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0033,见守村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0033,见守村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0033,见守村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0033,见守村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0033,见守村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0033,见守村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0033,见守村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0033,见守村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0033,见守村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0033,见守村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0033,见守村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0030,管元村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0030,管元村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0030,管元村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0030,管元村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0030,管元村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0030,管元村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0030,管元村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0030,管元村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0030,管元村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0030,管元村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0030,管元村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0030,管元村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0038,梁口村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0038,梁口村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0038,梁口村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0038,梁口村志,Yes,1950,2008,58,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0038,梁口村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0038,梁口村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0038,梁口村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0038,梁口村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0038,梁口村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0038,梁口村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0038,梁口村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0038,梁口村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0039,骏马村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0039,骏马村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0039,骏马村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0039,骏马村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0039,骏马村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0039,骏马村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0039,骏马村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0039,骏马村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0039,骏马村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0039,骏马村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0039,骏马村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0039,骏马村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0025,马头村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0025,马头村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0025,马头村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0025,马头村志,Yes,1978,2012,78,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0025,马头村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0025,马头村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0025,马头村志,Yes,1977,1980,12,老师 Teachers,初中 Junior High School,,,,
